profile,profile_label,coef1_re,coef1_im,coef3_re,coef3_im,index,input_i,input_q,input_magnitude,output_i,output_q,output_magnitude,phase_shift_deg
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,105,12422,0,12422.0,4969,357,4981.8079047671035,4.109379740811934
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,106,12539,0,12539.0,5016,367,5029.408016854469,4.184639008602348
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,107,12656,0,12656.0,5062,378,5076.093773759504,4.270581318468925
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,108,12773,0,12773.0,5109,388,5123.7120332821205,4.342957664057439
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,109,12891,0,12891.0,5156,399,5171.415376857674,4.425047458896922
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,110,13008,0,13008.0,5203,410,5219.129141916303,4.505636471542205
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,111,13125,0,13125.0,5250,421,5266.8530452253935,4.584765175283505
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,112,13242,0,13242.0,5297,433,5314.668192841393,4.673217625123886
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,113,13359,0,13359.0,5344,444,5362.412889735366,4.7494446323502935
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,114,13477,0,13477.0,5391,456,5410.251103229868,4.834878808506473
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,115,13594,0,13594.0,5438,468,5458.1011350102335,4.91881520144078
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,116,13711,0,13711.0,5484,480,5504.9664849116025,5.002199857588265
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,117,13828,0,13828.0,5531,493,5552.928056440133,5.093539714269679
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,118,13945,0,13945.0,5578,505,5600.813244520835,5.1731269523158625
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,119,14062,0,14062.0,5625,518,5648.800669168633,5.26146511365422
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,120,14180,0,14180.0,5672,531,5696.801295463973,5.348314823133193
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,121,14297,0,14297.0,5719,544,5744.814792488963,5.433712996706326
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,122,14414,0,14414.0,5766,558,5792.937078891847,5.527540151656172
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,123,14531,0,14531.0,5812,572,5840.079451514337,5.62078179356927
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,124,14648,0,14648.0,5859,585,5888.132641169015,5.701878950568647
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,125,14766,0,14766.0,5906,600,5936.399245333824,5.800868008728014
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,126,14883,0,14883.0,5953,614,5984.5806035176765,5.888736863283081
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,127,15000,0,15000.0,6000,629,6032.879992176207,5.984647622047089
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,128,15117,0,15117.0,6047,644,6081.196017232137,6.079034590743892
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,129,15234,0,15234.0,6094,659,6129.528285276119,6.1719332968780956
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,130,15352,0,15352.0,6141,674,6177.8764150798615,6.263378187663491
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,131,15469,0,15469.0,6188,690,6226.350777140652,6.3625482973858425
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,132,15586,0,15586.0,6234,705,6273.737402856451,6.452138788437711
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,133,15703,0,15703.0,6281,721,6322.246594368176,6.548357155548808
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,134,15820,0,15820.0,6328,738,6370.889105925483,6.652042969873074
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,135,15938,0,15938.0,6375,754,6419.434632426753,6.745293725656281
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,136,16055,0,16055.0,6422,771,6468.11603173598,6.8459396444644005
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,137,16172,0,16172.0,6469,788,6516.817091187998,6.9450815841433196
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,138,16289,0,16289.0,6516,805,6565.53737328484,7.042752425625049
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,139,16406,0,16406.0,6562,823,6613.408576520885,7.148657210091149
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,140,16523,0,16523.0,6609,840,6662.167890409247,7.243422337735628
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,141,16641,0,16641.0,6656,858,6711.07293955296,7.345277751164091
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,142,16758,0,16758.0,6703,877,6760.1285490736045,7.454063188931934
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,143,16875,0,16875.0,6750,895,6809.076662808255,7.552939343896174
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,144,16992,0,16992.0,6797,914,6858.177965028321,7.658683795788527
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,145,17109,0,17109.0,6843,933,6906.311461264978,7.764045099331022
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,146,17227,0,17227.0,6891,952,6956.449166061662,7.865692636116934
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,147,17344,0,17344.0,6937,972,7004.766448640526,7.976252838488575
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,148,17461,0,17461.0,6984,992,7054.099517301978,8.084155467843946
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,149,17578,0,17578.0,7031,1012,7103.457256857396,8.190558966615006
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,150,17695,0,17695.0,7078,1032,7152.839156586705,8.295493642351422
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,151,17812,0,17812.0,7125,1053,7202.390853043175,8.406858797386212
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,152,17930,0,17930.0,7172,1074,7251.969387690491,8.516701653224203
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,153,18047,0,18047.0,7219,1095,7301.574213825399,8.62505242032115
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,154,18164,0,18164.0,7265,1116,7350.2163913724335,8.733123927402799
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,155,18281,0,18281.0,7312,1138,7400.026216169778,8.846234927379154
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,156,18398,0,18398.0,7359,1160,7449.86449541198,8.95783297218019
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,157,18516,0,18516.0,7406,1182,7499.730661830464,9.067947385703404
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,158,18633,0,18633.0,7453,1205,7549.783705511039,9.18409869465132
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,159,18750,0,18750.0,7500,1228,7599.867367263721,9.298719578860581
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,160,18867,0,18867.0,7547,1251,7649.981045728153,9.411839188402158
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,161,18984,0,18984.0,7593,1274,7699.13793875652,9.524717228525482
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,162,19102,0,19102.0,7641,1298,7750.463534524887,9.640975955957211
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,163,19219,0,19219.0,7687,1322,7799.849549831073,9.758193998030345
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,164,19336,0,19336.0,7734,1347,7850.424510814686,9.87987531230068
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,165,19453,0,19453.0,7781,1371,7900.860839174425,9.992856639812405
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,166,19570,0,19570.0,7828,1396,7951.503002577563,10.111498115479087
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,167,19688,0,19688.0,7875,1422,8002.356465441914,10.235683505260896
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,168,19805,0,19805.0,7922,1447,8053.06730382902,10.351301120104882
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,169,19922,0,19922.0,7969,1473,8103.992226057476,10.472423735765595
