profile,profile_label,coef1_re,coef1_im,coef3_re,coef3_im,index,input_i,input_q,input_magnitude,output_i,output_q,output_magnitude,phase_shift_deg
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,188,22148,0,22148.0,8859,2024,9087.268951670794,12.869381864284746
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,189,22266,0,22266.0,8906,2056,9140.239165361047,12.99931524691992
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,190,22383,0,22383.0,8953,2089,9193.483017877392,13.133820000077359
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,191,22500,0,22500.0,9000,2122,9246.776951997923,13.266775038708463
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,192,22617,0,22617.0,9047,2155,9300.12010675131,13.398205584846977
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,193,22734,0,22734.0,9093,2189,9352.773385472354,13.535525485039726
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,194,22852,0,22852.0,9141,2223,9407.423132824419,13.668428140195388
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,195,22969,0,22969.0,9187,2257,9460.180653666186,13.802684219560648
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,196,23086,0,23086.0,9234,2292,9514.20096487351,13.939845031102324
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,197,23203,0,23203.0,9281,2327,9568.27518416982,14.075456309307437
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,198,23320,0,23320.0,9328,2362,9622.40240272667,14.20954267080084
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,199,23438,0,23438.0,9375,2398,9676.829491109162,14.34786464091617
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,200,23555,0,23555.0,9422,2434,9731.312347263343,14.484638549851955
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,201,23672,0,23672.0,9469,2471,9786.102492821134,14.625553949804624
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,202,23789,0,23789.0,9515,2508,9839.984197141783,14.766383344885151
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,203,23906,0,23906.0,9562,2545,9894.891055489192,14.90418853684086
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,204,24023,0,24023.0,9609,2582,9949.854521549549,15.040472025154983
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,205,24141,0,24141.0,9656,2621,10005.39739340722,15.186310964387802
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,206,24258,0,24258.0,9703,2659,10060.740032423062,15.325046391568684
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,207,24375,0,24375.0,9750,2698,10116.407662802048,15.46772170870404
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,208,24492,0,24492.0,9797,2737,10172.137336862888,15.60883455400811
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,209,24609,0,24609.0,9843,2776,10226.965581246473,15.749929344342533
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,210,24727,0,24727.0,9891,2816,10284.052557236373,15.891826287367877
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,211,24844,0,24844.0,9937,2856,10339.27971379051,16.035216634592576
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,212,24961,0,24961.0,9984,2897,10395.809973253647,16.180840090167507
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,213,25078,0,25078.0,10031,2938,10452.40666066911,16.324887452086987
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,214,25195,0,25195.0,10078,2979,10509.068702791888,16.467382378154596
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,215,25312,0,25312.0,10125,3021,10566.080919621996,16.613544483560815
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,216,25430,0,25430.0,10172,3063,10623.161158525272,16.758136808664787
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,217,25547,0,25547.0,10219,3106,10680.599093683837,16.906315463076087
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,218,25664,0,25664.0,10265,3149,10737.15167071789,17.054472799800198
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,219,25781,0,25781.0,10312,3192,10794.730566345785,17.199507014916396
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,220,25898,0,25898.0,10359,3236,10852.676029440849,17.348040709969077
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,221,26016,0,26016.0,10406,3280,10910.693653475933,17.494995727777102
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,222,26133,0,26133.0,10453,3324,10968.782293399756,17.640395200543374
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,223,26250,0,26250.0,10500,3369,11027.246301774529,17.789209399174574
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,224,26367,0,26367.0,10547,3415,11086.091917353022,17.94137005241001
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,225,26484,0,26484.0,10593,3460,11143.753810992057,18.08863217335351
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,226,26602,0,26602.0,10641,3507,11204.01401284379,18.240891039941182
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,227,26719,0,26719.0,10687,3553,11262.139139612866,18.38990245082624
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,228,26836,0,26836.0,10734,3600,11321.605716505057,18.540571893258207
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,229,26953,0,26953.0,10781,3647,11381.149766170376,18.68966580898135
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,230,27070,0,27070.0,10828,3695,11441.092998485765,18.841946464212473
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,231,27188,0,27188.0,10875,3744,11501.441692240152,18.997349118710332
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,232,27305,0,27305.0,10922,3792,11561.54609038082,19.146446902656134
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,233,27422,0,27422.0,10969,3841,11622.058423532382,19.298654533847348
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,234,27539,0,27539.0,11015,3890,11681.708993122538,19.450917475689014
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,235,27656,0,27656.0,11062,3940,11742.718765260453,19.604591868810207
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,236,27773,0,27773.0,11109,3990,11803.812138457643,19.756676591506544
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,237,27891,0,27891.0,11156,4042,11865.668965549308,19.91627440249449
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,238,28008,0,28008.0,11203,4093,11927.273703575349,20.069703708761377
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,239,28125,0,28125.0,11250,4144,11988.96309111009,20.22155514907524
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,240,28242,0,28242.0,11297,4196,12051.0839761409,20.37630787375217
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,241,28359,0,28359.0,11343,4248,12112.355386133615,20.5311311240788
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,242,28477,0,28477.0,11391,4302,12176.291923241657,20.689875016586537
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,243,28594,0,28594.0,11437,4355,12238.096012043703,20.84591628782252
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,244,28711,0,28711.0,11484,4409,12301.28192506781,21.003067416750344
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,245,28828,0,28828.0,11531,4463,12364.559434124614,21.158611216381157
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,246,28945,0,28945.0,11578,4517,12427.927140114718,21.312569962817896
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,247,29062,0,29062.0,11625,4572,12491.749637260587,21.46923413581931
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,248,29180,0,29180.0,11672,4628,12556.033131526852,21.6285465019038
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,249,29297,0,29297.0,11719,4684,12620.412711159648,21.78623469996626
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,250,29414,0,29414.0,11765,4740,12683.959358181499,21.944009038446968
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,251,29531,0,29531.0,11812,4797,12748.903992108499,22.10268232955637
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,252,29648,0,29648.0,11859,4854,12813.945411152648,22.25974601752716
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,253,29766,0,29766.0,11906,4913,12879.844913662586,22.423446900617687
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,254,29883,0,29883.0,11953,4971,12945.464456712243,22.581393359470784
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,255,30000,0,30000.0,12000,5029,13011.181383717621,22.73774548330495
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,0,117,0,117.0,47,0,47.0,0.0
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,1,234,0,234.0,94,0,94.0,0.0
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,2,352,0,352.0,141,0,141.0,0.0
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,3,469,0,469.0,188,0,188.0,0.0
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,4,586,0,586.0,234,0,234.0,0.0
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,5,703,0,703.0,281,0,281.0,0.0
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,6,820,0,820.0,328,0,328.0,0.0
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,7,938,0,938.0,375,0,375.0,0.0
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,8,1055,0,1055.0,422,0,422.0,0.0
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,9,1172,0,1172.0,469,1,469.00106609686935,0.12216565604720667
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,10,1289,0,1289.0,516,1,516.0009689913383,0.11103819337801372
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,11,1406,0,1406.0,562,1,562.0008896790112,0.10194967801558666
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,12,1523,0,1523.0,609,1,609.000821017509,0.0940816552019056
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,13,1641,0,1641.0,656,1,656.0007621946792,0.0873410596531861
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,14,1758,0,1758.0,703,2,703.0028449444568,0.16300320038336477
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,15,1875,0,1875.0,750,2,750.0026666619259,0.1527883832038498
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,16,1992,0,1992.0,797,3,797.0056461531499,0.21566690934400543
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,17,2109,0,2109.0,844,3,844.0053317367136,0.2036571263530186
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,18,2227,0,2227.0,891,4,891.0089786304064,0.25721838205049274
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,19,2344,0,2344.0,938,4,938.0085287458745,0.24433020131409314
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,20,2461,0,2461.0,984,5,984.0127031700353,0.2911345853777559
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,21,2578,0,2578.0,1031,6,1031.0174586300661,0.33343433192006106
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,22,2695,0,2695.0,1078,6,1078.0166974588103,0.3188971495661537
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,23,2812,0,2812.0,1125,7,1125.0217775669944,0.35650247178424355
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,24,2930,0,2930.0,1172,8,1172.0273034362297,0.3910913970570309
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,25,3047,0,3047.0,1219,9,1219.033223501312,0.42301283536882034
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,26,3164,0,3164.0,1266,10,1266.0394938547533,0.4525638858464698
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,27,3281,0,3281.0,1312,12,1312.054876901115,0.5240321514303962
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,28,3398,0,3398.0,1359,13,1359.0621766497661,0.5480665310847785
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,29,3516,0,3516.0,1406,14,1406.0696995526218,0.570493886520516
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,30,3633,0,3633.0,1453,16,1453.0880909291081,0.630898431749144
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,31,3750,0,3750.0,1500,17,1500.0963302401617,0.6493243680645211
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,32,3867,0,3867.0,1547,19,1547.1166730405305,0.7036619771371896
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,33,3984,0,3984.0,1594,21,1594.1383252403161,0.7547940810921904
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,34,4102,0,4102.0,1641,22,1641.1474644284713,0.7680875314572939
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,35,4219,0,4219.0,1688,24,1688.170607492027,0.8145770497597191
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,36,4336,0,4336.0,1734,27,1734.2101948725824,0.8920767247535308
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,37,4453,0,4453.0,1781,29,1781.2360876649675,0.932863998543509
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,38,4570,0,4570.0,1828,31,1828.2628366840474,0.971553022905603
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,39,4688,0,4688.0,1875,34,1875.308241329942,1.0388496144124297
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,40,4805,0,4805.0,1922,36,1922.3371192379343,1.0730524971144944
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,41,4922,0,4922.0,1969,39,1969.3861987939288,1.134709626169257
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,42,5039,0,5039.0,2016,42,2016.437452538511,1.193489423982035
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,43,5156,0,5156.0,2062,45,2062.4909696772006,1.25019441139904
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,44,5273,0,5273.0,2109,48,2109.5461597225126,1.3038040290314132
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,45,5391,0,5391.0,2156,51,2156.6031160137,1.3550741723675839
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,46,5508,0,5508.0,2203,54,2203.6617254016096,1.4041546330979824
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,47,5625,0,5625.0,2250,58,2250.747431410286,1.4766308591320512
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,48,5742,0,5742.0,2297,62,2297.836591230978,1.546136707590824
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,49,5859,0,5859.0,2344,66,2344.9289967928667,1.6128509266909479
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,50,5977,0,5977.0,2391,70,2392.024456396715,1.6769382192432747
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,51,6094,0,6094.0,2438,74,2439.12279313691,1.7385505942664556
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,52,6211,0,6211.0,2484,78,2485.2243359503786,1.7985518538653533
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,53,6328,0,6328.0,2531,83,2532.360558846232,1.878248156988008
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,54,6445,0,6445.0,2578,87,2579.4675807228127,1.9328323487883716
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,55,6562,0,6562.0,2625,92,2626.6116957022787,2.007259059856144
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,56,6680,0,6680.0,2672,97,2673.7600864699884,2.0790610459691465
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,57,6797,0,6797.0,2719,102,2720.9125307514023,2.148374532163645
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,58,6914,0,6914.0,2766,108,2768.1076568659682,2.236009558894272
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,59,7031,0,7031.0,2812,113,2814.2695322232375,2.3011882757092272
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,60,7148,0,7148.0,2859,119,2861.475493517287,2.3834433053079938
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,61,7266,0,7266.0,2906,125,2908.687160902664,2.463028288425112
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,62,7383,0,7383.0,2953,131,2955.9042609665153,2.540070862924168
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,63,7500,0,7500.0,3000,138,3003.172322728085,2.6337492335373884
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,64,7617,0,7617.0,3047,144,3050.4007933384755,2.705762384461522
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,65,7734,0,7734.0,3094,151,3097.682520853291,2.794054148865532
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,66,7852,0,7852.0,3141,158,3144.971383017658,2.8796909414047134
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,67,7969,0,7969.0,3188,165,3192.267062762763,2.9627903765111117
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,68,8086,0,8086.0,3234,172,3238.570672380024,3.0444025566962005
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,69,8203,0,8203.0,3281,180,3285.9338094368245,3.140174382247636
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,70,8320,0,8320.0,3328,188,3333.305866553503,3.233224294195457
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,71,8438,0,8438.0,3375,196,3380.686468751576,3.3236662346215184
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,72,8555,0,8555.0,3422,204,3428.075261717572,3.4116078988973575
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,73,8672,0,8672.0,3469,213,3475.5330526409903,3.5136059231086807
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,74,8789,0,8789.0,3516,221,3522.93868808414,3.5966243256385018
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,75,8906,0,8906.0,3562,230,3569.4178797109203,3.6944863514946813
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,76,9023,0,9023.0,3609,239,3616.905030547526,3.788785199188766
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,77,9141,0,9141.0,3656,249,3664.4695386917874,3.896239394887639
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,78,9258,0,9258.0,3703,259,3712.046605310876,4.000939483752771
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,79,9375,0,9375.0,3750,269,3759.6357536335886,4.102989336667555
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,80,9492,0,9492.0,3797,279,3807.23653060852,4.202487699101611
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,81,9609,0,9609.0,3844,289,3854.8485054538783,4.299528501388048
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,82,9727,0,9727.0,3891,300,3902.5480137981644,4.408839624009548
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,83,9844,0,9844.0,3938,311,3950.261383756776,4.515510490702129
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,84,9961,0,9961.0,3984,322,3996.991368517075,4.620789430286699
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,85,10078,0,10078.0,4031,334,4044.8135927382364,4.736585417764994
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,86,10195,0,10195.0,4078,345,4092.5675315136828,4.835724977502145
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,87,10312,0,10312.0,4125,357,4140.419543959283,4.946364238377988
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,88,10430,0,10430.0,4172,370,4188.3748638344205,5.068101467496721
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,89,10547,0,10547.0,4219,382,4236.258372668031,5.173612335982434
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,90,10664,0,10664.0,4266,395,4284.248008694174,5.290081205371269
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,91,10781,0,10781.0,4312,408,4331.259401144199,5.405215105484942
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,92,10898,0,10898.0,4359,422,4379.379522261116,5.529640513820747
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,93,11016,0,11016.0,4406,436,4427.519847499275,5.651360736414758
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,94,11133,0,11133.0,4453,450,4475.679724913301,5.770461982698573
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,95,11250,0,11250.0,4500,464,4523.858530060374,5.887026882391404
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,96,11367,0,11367.0,4547,479,4572.160320898645,6.0135974384819555
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,97,11484,0,11484.0,4594,494,4620.483957336071,6.137521095795219
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,98,11602,0,11602.0,4641,509,4668.828761049178,6.258878900864296
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,99,11719,0,11719.0,4688,525,4717.30526890088,6.389819372190468
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,100,11836,0,11836.0,4734,540,4764.698941171415,6.5075131128077555
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,101,11953,0,11953.0,4781,557,4813.3366805159185,6.645163418288588
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,102,12070,0,12070.0,4828,573,4861.883688448336,6.768356665067814
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,103,12188,0,12188.0,4875,590,4910.572777181905,6.900697065016412
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,104,12305,0,12305.0,4922,607,4959.287549638557,7.0304382028592425
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,105,12422,0,12422.0,4969,625,5008.151954563679,7.169005967147615
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,106,12539,0,12539.0,5016,643,5057.045085818397,7.304895078457774
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,107,12656,0,12656.0,5062,661,5104.974534706319,7.439633935795383
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,108,12773,0,12773.0,5109,679,5153.922971872979,7.57040067230973
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,109,12891,0,12891.0,5156,698,5203.031808474748,7.7096189961532575
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,110,13008,0,13008.0,5203,717,5252.170789302267,7.846233078211789
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,111,13125,0,13125.0,5250,737,5301.478001463365,7.991016652600447
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,112,13242,0,13242.0,5297,757,5350.818442070335,8.133130992461282
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,113,13359,0,13359.0,5344,777,5400.191200318744,8.27264753743757
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,114,13477,0,13477.0,5391,798,5449.74173700002,8.420035704105755
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,115,13594,0,13594.0,5438,819,5499.327686181285,8.564766895758376
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,116,13711,0,13711.0,5484,840,5547.95962494321,8.70847387495485
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,117,13828,0,13828.0,5531,862,5597.767858709398,8.858221449129898
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,118,13945,0,13945.0,5578,884,5647.61365534152,9.005326671454336
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,119,14062,0,14062.0,5625,906,5697.496028958686,9.149856979118683
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,120,14180,0,14180.0,5672,929,5747.575575840652,9.301715483796796
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,121,14297,0,14297.0,5719,953,5797.859087628812,9.46069757935015
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,122,14414,0,14414.0,5766,976,5848.019493811559,9.60728479526245
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,123,14531,0,14531.0,5812,1000,5897.40146166089,9.76259841036643
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,124,14648,0,14648.0,5859,1024,5947.8111099798725,9.913672735521846
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,125,14766,0,14766.0,5906,1049,5998.436212880821,10.071611627292322
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,126,14883,0,14883.0,5953,1075,6049.283759256132,10.236226772439469
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,127,15000,0,15000.0,6000,1100,6100.0,10.388857815469612
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,128,15117,0,15117.0,6047,1126,6150.941797806251,10.548128573682105
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,129,15234,0,15234.0,6094,1152,6201.93034465883,10.704781668817525
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,130,15352,0,15352.0,6141,1179,6253.152964705086,10.867877459266461
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,131,15469,0,15469.0,6188,1207,6304.616800409046,11.03724176956763
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,132,15586,0,15586.0,6234,1234,6354.959637952077,11.19676974346958
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,133,15703,0,15703.0,6281,1262,6406.528311027744,11.360796562225039
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,134,15820,0,15820.0,6328,1291,6458.348473100534,11.53089533344706
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,135,15938,0,15938.0,6375,1320,6510.224650501701,11.698284724968586
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,136,16055,0,16055.0,6422,1349,6562.155514767995,11.86302616860612
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,137,16172,0,16172.0,6469,1379,6614.348191621,12.0336516047798
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,138,16289,0,16289.0,6516,1409,6666.598607985935,12.201603908696377
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,139,16406,0,16406.0,6562,1439,6717.928624211484,12.368769216552103
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,140,16523,0,16523.0,6609,1470,6770.50817885925,12.539822421278632
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,141,16641,0,16641.0,6656,1502,6823.367203954364,12.716429130778943
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,142,16758,0,16758.0,6703,1534,6876.290060781323,12.890318990388831
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,143,16875,0,16875.0,6750,1566,6929.27528678144,13.061551083328114
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,144,16992,0,16992.0,6797,1599,6982.550393659898,13.2381706684169
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,145,17109,0,17109.0,6843,1632,7034.918123190916,13.414003053125418
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,146,17227,0,17227.0,6891,1666,7089.530097263147,13.591293741985288
D,AM/PM forte,0x3333,0x0000,0x0000,0x2CCD,147,17344,0,17344.0,6937,1701,7142.504462721742,13.777481307388511
